customer_id;plan_id;signup_date;termination_date;percentage_discount
C450082;PLN004;43909;44274;0.00
C261540;PLN005;43910;44275;0.00
C457061;PLN003;43910;44275;0.00
C110218;PLN004;43911;44276;0.09
C169954;PLN006;43911;44276;0.00
C228983;PLN006;43911;44276;0.00
C253462;PLN006;43911;44276;0.01
C349423;PLN004;43911;44276;0.00
C182264;PLN004;43912;44277;0.00
C305413;PLN003;43912;44277;0.00
C126681;PLN004;43913;44278;0.00
C366967;PLN003;43913;44278;0.00
C380834;PLN003;43913;44278;0.08
C404063;PLN001;43913;;0.00
C427735;PLN006;43913;44278;0.00
C430520;PLN001;43913;;0.00
C456345;PLN006;43913;44278;0.00
C214770;PLN006;43914;44279;0.04
C263790;PLN006;43914;44279;0.00
C265068;PLN005;43914;44279;0.05
C210859;PLN003;43915;44280;0.00
C327568;PLN004;43915;44280;0.00
C169664;PLN001;43916;;0.00
C200706;PLN006;43916;44281;0.00
C370849;PLN004;43916;44281;0.00
C392871;PLN001;43916;;0.00
C429350;PLN003;43916;44281;0.00
C342353;PLN003;43917;44282;0.00
C377013;PLN005;43917;44282;0.00
C393215;PLN002;43917;;0.00
C191494;PLN001;43918;;0.06
C219041;PLN003;43918;44283;0.08
C236608;PLN001;43918;;0.00
C274892;PLN006;43918;44283;0.00
C399411;PLN003;43918;44283;0.00
C166436;PLN006;43919;44284;0.00
C258111;PLN004;43919;44284;0.00
C298126;PLN004;43919;44284;0.00
C3848;PLN002;43919;;0.00
C413712;PLN005;43919;44284;0.00
C188591;PLN003;43920;44285;0.00
C165958;PLN005;43921;44286;0.00
C166386;PLN001;43921;;0.00
C352330;PLN001;43921;;0.00
C180898;PLN006;43834;44200;0.00
C206157;PLN006;43834;44200;0.00
C114789;PLN006;43865;44231;0.00
C349789;PLN006;43865;44231;0.07
C260309;PLN003;43894;44259;0.00
C262220;PLN001;43894;;0.00
C312434;PLN006;43894;44259;0.00
C361745;PLN006;43894;44259;0.00
C123738;PLN003;43925;44290;0.00
C157569;PLN003;43925;44290;0.00
C224960;PLN005;43925;44290;0.00
C36526;PLN006;43925;44290;0.00
C235543;PLN001;43955;;0.00
C273068;PLN003;43955;44320;0.07
C30630;PLN001;43955;;0.00
C387457;PLN006;43955;44320;0.00
C419045;PLN006;43955;44320;0.04
C236548;PLN006;43986;44351;0.00
C448735;PLN004;43986;44351;0.00
C279388;PLN005;44016;44381;0.00
C387952;PLN003;44016;44381;0.00
C110100;PLN003;44047;44412;0.00
C137237;PLN006;44047;44412;0.00
C191355;PLN003;44047;44412;0.00
C372658;PLN003;44047;44412;0.00
C112202;PLN003;44078;44443;0.00
C145375;PLN005;44078;44443;0.00
C162264;PLN005;44078;44443;0.00
C27342;PLN002;44078;;0.00
C251362;PLN005;44108;44473;0.00
C27566;PLN006;44108;44473;0.09
C281698;PLN005;44108;44473;0.00
C364126;PLN003;44108;44473;0.00
C104991;PLN003;44139;44504;0.00
C224544;PLN002;44139;;0.00
C258329;PLN004;44139;44504;0.00
C143321;PLN003;44169;44534;0.00
C314197;PLN005;44169;44534;0.00
C169942;PLN005;43934;44299;0.02
C177840;PLN002;43934;;0.00
C241630;PLN005;43934;44299;0.10
C371979;PLN002;43934;;0.00
C420445;PLN002;43934;;0.00
C453965;PLN003;43934;44299;0.00
C137234;PLN002;43935;;0.00
C345189;PLN003;43935;44300;0.00
C436751;PLN005;43935;44300;0.00
C184415;PLN006;43936;44301;0.00
C275685;PLN004;43936;44301;0.00
C431840;PLN001;43936;;0.05
C443617;PLN006;43936;44301;0.00
C328320;PLN006;43937;44302;0.00
C418888;PLN001;43937;;0.00
C438747;PLN001;43937;;0.00
C14303;PLN002;43938;;0.00
C231056;PLN001;43938;;0.06
C235459;PLN005;43938;44303;0.00
C108091;PLN006;43939;44304;0.00
C141109;PLN002;43939;;0.00
C209030;PLN002;43939;;0.00
C290862;PLN006;43939;44304;0.00
C458960;PLN003;43939;44304;0.07
C107602;PLN005;43940;44305;0.00
C257751;PLN002;43940;;0.00
C122552;PLN003;43941;44306;0.00
C250903;PLN006;43941;44306;0.00
C293027;PLN004;43941;44306;0.00
C311295;PLN003;43941;44306;0.00
C188508;PLN004;43942;44307;0.00
C264118;PLN005;43942;44307;0.00
C343846;PLN003;43942;44307;0.00
C354301;PLN005;43942;44307;0.00
C168424;PLN004;43943;44308;0.00
C198204;PLN006;43943;44308;0.00
C16383;PLN006;43944;44309;0.00
C32055;PLN002;43946;;0.00
C338534;PLN004;43946;44311;0.00
C152749;PLN001;43947;;0.00
C166778;PLN003;43947;44312;0.00
C249324;PLN005;43947;44312;0.00
C371311;PLN004;43947;44312;0.00
C146524;PLN003;43948;44313;0.00
C316311;PLN006;43948;44313;0.00
C10538;PLN002;43949;;0.00
C127623;PLN005;43949;44314;0.00
C129708;PLN002;43949;;0.00
C324945;PLN006;43949;44314;0.00
C253849;PLN006;43950;44315;0.00
C324802;PLN005;43950;44315;0.00
C401285;PLN001;43950;;0.00
C404136;PLN005;43951;44316;0.00
C115633;PLN004;43835;44201;0.07
C148419;PLN001;43835;;0.00
C168293;PLN003;43835;44201;0.00
C187774;PLN005;43835;44201;0.00
C369001;PLN002;43835;;0.00
C181844;PLN004;43866;44232;0.00
C282879;PLN001;43866;;0.00
C40512;PLN006;43895;44260;0.00
C253999;PLN004;43926;44291;0.00
C297319;PLN003;43926;44291;0.00
C329597;PLN002;43926;;0.00
C116858;PLN003;43956;44321;0.00
C256956;PLN006;43956;44321;0.00
C297941;PLN005;43956;44321;0.04
C446816;PLN004;43956;44321;0.00
C188726;PLN004;43987;44352;0.00
C239734;PLN005;43987;44352;0.00
C3449;PLN006;43987;44352;0.00
C299489;PLN001;44017;;0.10
C215206;PLN003;44048;44413;0.02
C236905;PLN005;44048;44413;0.00
C259473;PLN002;44048;;0.00
C375080;PLN004;44048;44413;0.10
C396947;PLN002;44048;;0.00
C411637;PLN004;44048;44413;0.09
C426071;PLN004;44048;44413;0.00
C452256;PLN004;44048;44413;0.00
C139164;PLN006;44079;44444;0.00
C21336;PLN002;44079;;0.00
C358516;PLN004;44079;44444;0.00
C42147;PLN004;44079;44444;0.00
C101644;PLN004;44109;44474;0.00
C17522;PLN005;44109;44474;0.00
C245245;PLN002;44109;;0.00
C453501;PLN001;44109;;0.00
C146835;PLN005;44140;44505;0.05
C216478;PLN002;44140;;0.00
C342508;PLN006;44140;44505;0.00
C44499;PLN003;44140;44505;0.00
C216720;PLN005;44170;44535;0.00
C219265;PLN005;44170;44535;0.06
C296678;PLN003;44170;44535;0.00
C409861;PLN004;44170;44535;0.07
C415678;PLN003;44170;44535;0.00
C140597;PLN002;43964;;0.00
C190181;PLN002;43964;;0.00
C325594;PLN006;43964;44329;0.00
C330445;PLN004;43964;44329;0.03
C36326;PLN006;43964;44329;0.00
C205898;PLN005;43965;44330;0.00
C220118;PLN003;43965;44330;0.05
C236453;PLN002;43965;;0.10
C357886;PLN004;43965;44330;0.00
C366967;PLN006;43965;44330;0.00
C397469;PLN001;43965;;0.00
C422040;PLN004;43965;44330;0.00
C455737;PLN002;43965;;0.00
C223636;PLN004;43966;44331;0.00
C328533;PLN005;43966;44331;0.00
C347648;PLN005;43966;44331;0.00
C348923;PLN002;43966;;0.00
C129993;PLN002;43967;;0.00
C288506;PLN003;43967;44332;0.00
C380673;PLN001;43967;;0.00
C42335;PLN005;43967;44332;0.00
C203866;PLN002;43968;;0.04
C318551;PLN005;43968;44333;0.00
C450879;PLN004;43968;44333;0.00
C121405;PLN005;43969;44334;0.00
C167054;PLN006;43969;44334;0.00
C347025;PLN003;43969;44334;0.00
C134350;PLN006;43970;44335;0.00
C184849;PLN003;43970;44335;0.00
C362406;PLN004;43970;44335;0.07
C415986;PLN004;43970;44335;0.04
C325235;PLN002;43971;;0.00
C440726;PLN003;43971;44336;0.00
C217618;PLN001;43972;;0.00
C337459;PLN006;43972;44337;0.00
C121560;PLN005;43973;44338;0.03
C133824;PLN006;43973;44338;0.00
C13948;PLN005;43974;44339;0.00
C223610;PLN004;43974;44339;0.00
C282121;PLN006;43974;44339;0.00
C38744;PLN004;43974;44339;0.00
C420458;PLN006;43974;44339;0.00
C433479;PLN003;43974;44339;0.01
C20811;PLN005;43975;44340;0.00
C277402;PLN001;43975;;0.00
C309053;PLN003;43975;44340;0.00
C341076;PLN002;43975;;0.00
C426063;PLN005;43975;44340;0.00
C345218;PLN005;43976;44341;0.03
C413417;PLN003;43976;44341;0.00
C120110;PLN004;43977;44342;0.06
C184225;PLN004;43977;44342;0.00
C332805;PLN005;43977;44342;0.00
C107597;PLN006;43978;44343;0.02
C294010;PLN005;43978;44343;0.00
C399027;PLN005;43978;44343;0.07
C188976;PLN003;43979;44344;0.03
C11927;PLN003;43980;44345;0.00
C147657;PLN004;43980;44345;0.00
C236134;PLN006;43981;44346;0.00
C362238;PLN004;43981;44346;0.00
C219259;PLN004;43982;44347;0.00
C338136;PLN006;43982;44347;0.00
C441961;PLN003;43982;44347;0.00
C457061;PLN005;43982;44347;0.00
C129032;PLN001;43836;;0.00
C216706;PLN005;43836;44202;0.00
C24062;PLN002;43836;;0.00
C250068;PLN001;43836;;0.00
C251323;PLN005;43836;44202;0.00
C321104;PLN001;43836;;0.00
C389388;PLN005;43836;44202;0.00
C231297;PLN002;43867;;0.00
C257528;PLN003;43867;44233;0.00
C26851;PLN004;43867;44233;0.00
C335109;PLN004;43867;44233;0.04
C348268;PLN006;43867;44233;0.00
C362167;PLN003;43867;44233;0.00
C183298;PLN004;43896;44261;0.00
C189476;PLN001;43896;;0.00
C197937;PLN001;43896;;0.00
C202044;PLN005;43896;44261;0.00
C287580;PLN005;43896;44261;0.10
C331116;PLN004;43896;44261;0.00
C40812;PLN006;43896;44261;0.00
C135488;PLN004;43927;44292;0.04
C171705;PLN005;43927;44292;0.00
C238978;PLN006;43927;44292;0.00
C301846;PLN004;43927;44292;0.10
C325606;PLN004;43927;44292;0.00
C353158;PLN004;43927;44292;0.00
C359140;PLN002;43927;;0.00
C365005;PLN001;43927;;0.00
C160184;PLN006;43957;44322;0.00
C169921;PLN003;43957;44322;0.00
C201983;PLN005;43957;44322;0.00
C271548;PLN003;43957;44322;0.00
C453490;PLN001;43957;;0.00
C149817;PLN003;44018;44383;0.00
C135537;PLN003;44049;44414;0.00
C369047;PLN002;44049;;0.00
C197840;PLN001;44080;;0.01
C292386;PLN004;44080;44445;0.00
C387952;PLN004;44080;44445;0.00
C393215;PLN003;44080;44445;0.00
C42661;PLN006;44080;44445;0.00
C19950;PLN003;44110;44475;0.00
C258306;PLN003;44110;44475;0.00
C249519;PLN004;44141;44506;0.09
C37538;PLN005;44141;44506;0.02
C435957;PLN002;44141;;0.00
C436205;PLN001;44141;;0.00
C237500;PLN006;44171;44536;0.00
C247704;PLN005;44171;44536;0.00
C411369;PLN005;44171;44536;0.00
C291614;PLN006;43995;44360;0.00
C322824;PLN006;43995;44360;0.09
C449812;PLN001;43995;;0.00
C159084;PLN001;43996;;0.00
C293149;PLN004;43996;44361;0.00
C404207;PLN005;43996;44361;0.00
C45521;PLN005;43996;44361;0.00
C114476;PLN006;43997;44362;0.00
C176253;PLN001;43997;;0.00
C29010;PLN005;43997;44362;0.00
C326023;PLN001;43997;;0.00
C330592;PLN006;43997;44362;0.05
C216589;PLN002;43998;;0.00
C349123;PLN005;43998;44363;0.00
C37672;PLN004;43998;44363;0.00
C121445;PLN004;43999;44364;0.01
C170637;PLN006;43999;44364;0.00
C374038;PLN004;43999;44364;0.00
C128639;PLN006;44000;44365;0.10
C152043;PLN005;44000;44365;0.00
C204798;PLN003;44000;44365;0.00
C339307;PLN001;44000;;0.00
C402401;PLN004;44000;44365;0.00
C402826;PLN006;44000;44365;0.00
C229243;PLN005;44001;44366;0.00
C231573;PLN003;44001;44366;0.00
C334932;PLN004;44002;44367;0.00
C117192;PLN003;44003;44368;0.05
C162341;PLN003;44003;44368;0.00
C221521;PLN003;44003;44368;0.00
C389204;PLN001;44003;;0.00
C17072;PLN004;44004;44369;0.05
C251366;PLN003;44004;44369;0.00
C307793;PLN004;44004;44369;0.00
C309708;PLN005;44004;44369;0.00
C412395;PLN006;44004;44369;0.00
C110568;PLN002;44005;;0.00
C234264;PLN005;44005;44370;0.00
C431530;PLN003;44005;44370;0.06
C175558;PLN003;44006;44371;0.00
C337799;PLN001;44006;;0.00
C351802;PLN004;44006;44371;0.00
C141595;PLN004;44007;44372;0.00
C296332;PLN005;44007;44372;0.00
C298722;PLN004;44007;44372;0.00
C417160;PLN005;44007;44372;0.00
C106264;PLN006;44008;44373;0.00
C207475;PLN001;44008;;0.04
C251897;PLN005;44008;44373;0.00
C31879;PLN003;44008;44373;0.00
C331314;PLN005;44008;44373;0.00
C355105;PLN004;44008;44373;0.00
C144619;PLN004;44009;44374;0.00
C246847;PLN001;44009;;0.00
C119401;PLN004;44010;44375;0.00
C16678;PLN003;44010;44375;0.00
C232947;PLN002;44010;;0.00
C236429;PLN003;44010;44375;0.00
C30707;PLN006;44010;44375;0.00
C321975;PLN001;44010;;0.00
C253168;PLN005;44011;44376;0.00
C357053;PLN004;44011;44376;0.00
C367254;PLN006;44011;44376;0.00
C138378;PLN002;44012;;0.00
C186318;PLN002;44012;;0.00
C191786;PLN004;44012;44377;0.00
C308155;PLN006;44012;44377;0.00
C141558;PLN003;43837;44203;0.00
C20366;PLN002;43837;;0.00
C129024;PLN003;43868;44234;0.00
C199604;PLN003;43868;44234;0.00
C219121;PLN003;43868;44234;0.00
C426063;PLN006;43868;44234;0.00
C45550;PLN002;43868;;0.05
C122743;PLN003;43897;44262;0.00
C375331;PLN006;43897;44262;0.00
C386899;PLN005;43897;44262;0.07
C145341;PLN006;43928;44293;0.00
C32683;PLN006;43928;44293;0.00
C33743;PLN003;43928;44293;0.00
C340944;PLN001;43928;;0.00
C187645;PLN002;43958;;0.00
C272639;PLN002;43958;;0.00
C276212;PLN003;43958;44323;0.00
C357233;PLN005;43958;44323;0.00
C37401;PLN001;43958;;0.00
C152749;PLN006;43989;44354;0.00
C223262;PLN005;43989;44354;0.00
C451062;PLN006;43989;44354;0.00
C145375;PLN003;44019;44384;0.00
C182306;PLN004;44019;44384;0.00
C332422;PLN006;44019;44384;0.00
C393488;PLN006;44019;44384;0.00
C404672;PLN006;44019;44384;0.00
C40553;PLN004;44019;44384;0.00
C13585;PLN006;44050;44415;0.00
C136624;PLN005;44081;44446;0.00
C211580;PLN004;44081;44446;0.01
C113476;PLN001;44111;;0.00
C263195;PLN004;44111;44476;0.00
C274036;PLN005;44111;44476;0.00
C290020;PLN006;44111;44476;0.00
C393159;PLN006;44111;44476;0.00
C407975;PLN003;44111;44476;0.00
C42467;PLN003;44111;44476;0.10
C149198;PLN006;44142;44507;0.00
C328320;PLN003;44142;44507;0.00
C331653;PLN005;44142;44507;0.07
C129472;PLN004;44172;44537;0.00
C189143;PLN006;44172;44537;0.02
C104363;PLN006;44025;44390;0.00
C126039;PLN005;44025;44390;0.00
C145569;PLN002;44025;;0.06
C176370;PLN004;44025;44390;0.00
C181743;PLN001;44025;;0.00
C252467;PLN002;44025;;0.02
C110755;PLN006;44026;44391;0.00
C234987;PLN001;44026;;0.00
C384545;PLN001;44026;;0.01
C199297;PLN005;44027;44392;0.00
C268506;PLN006;44027;44392;0.00
C272985;PLN004;44027;44392;0.00
C332180;PLN001;44027;;0.00
C129255;PLN004;44028;44393;0.00
C243562;PLN004;44028;44393;0.00
C314455;PLN004;44028;44393;0.00
C324802;PLN006;44028;44393;0.00
C4199;PLN002;44028;;0.00
C341352;PLN006;44029;44394;0.00
C387456;PLN004;44030;44395;0.00
C101357;PLN004;44031;44396;0.00
C135976;PLN006;44031;44396;0.00
C349789;PLN003;44031;44396;0.00
C431239;PLN006;44031;44396;0.00
C119206;PLN002;44032;;0.00
C295136;PLN004;44032;44397;0.00
C369933;PLN005;44032;44397;0.00
C124849;PLN003;44033;44398;0.00
C133235;PLN003;44033;44398;0.00
C146731;PLN002;44033;;0.00
C19278;PLN006;44033;44398;0.00
C214667;PLN004;44033;44398;0.00
C315508;PLN003;44033;44398;0.00
C374473;PLN006;44033;44398;0.00
C245430;PLN006;44034;44399;0.02
C276212;PLN006;44034;44399;0.07
C181308;PLN002;44035;;0.00
C265892;PLN004;44035;44400;0.00
C367372;PLN004;44035;44400;0.00
C380036;PLN004;44035;44400;0.00
C170222;PLN003;44036;44401;0.00
C175795;PLN006;44036;44401;0.00
C186858;PLN004;44036;44401;0.00
C224293;PLN003;44036;44401;0.00
C413270;PLN001;44037;;0.00
C218132;PLN002;44038;;0.00
C24588;PLN006;44038;44403;0.00
C318713;PLN004;44038;44403;0.00
C378730;PLN001;44038;;0.00
C452016;PLN004;44038;44403;0.03
C104363;PLN002;44039;;0.08
C200297;PLN005;44040;44405;0.00
C373044;PLN002;44040;;0.00
C432856;PLN002;44040;;0.00
C310025;PLN005;44041;44406;0.01
C404936;PLN003;44041;44406;0.10
C421164;PLN004;44041;44406;0.00
C152043;PLN006;44042;44407;0.00
C261304;PLN002;44042;;0.00
C298813;PLN002;44042;;0.00
C42435;PLN002;44042;;0.00
C122090;PLN002;44043;;0.00
C398336;PLN003;44043;44408;0.00
C413298;PLN003;44043;44408;0.00
C110380;PLN004;43838;44204;0.00
C118813;PLN006;43869;44235;0.00
C187625;PLN006;43869;44235;0.00
C215128;PLN002;43869;;0.00
C249166;PLN004;43869;44235;0.00
C263737;PLN001;43869;;0.00
C345806;PLN001;43869;;0.00
C404936;PLN005;43869;44235;0.00
C430004;PLN005;43869;44235;0.00
C456165;PLN004;43869;44235;0.01
C319594;PLN006;43898;44263;0.00
C348747;PLN004;43898;44263;0.00
C392735;PLN001;43898;;0.00
C397778;PLN004;43898;44263;0.01
C45142;PLN006;43898;44263;0.00
C455613;PLN003;43898;44263;0.00
C271841;PLN002;43929;;0.00
C408295;PLN006;43929;44294;0.00
C144818;PLN002;43959;;0.00
C200706;PLN004;43959;44324;0.00
C292534;PLN002;43959;;0.00
C330812;PLN004;43959;44324;0.00
C373629;PLN001;43959;;0.00
C130416;PLN002;43990;;0.00
C265892;PLN002;43990;;0.00
C426285;PLN001;43990;;0.00
C250467;PLN001;44020;;0.00
C253849;PLN001;44020;;0.00
C325760;PLN001;44020;;0.00
C362264;PLN006;44020;44385;0.00
C375441;PLN004;44020;44385;0.00
C440473;PLN003;44020;44385;0.00
C177468;PLN005;44051;44416;0.00
C422405;PLN003;44051;44416;0.00
C447892;PLN003;44051;44416;0.00
C118360;PLN006;44082;44447;0.00
C138697;PLN003;44082;44447;0.00
C357733;PLN002;44082;;0.00
C263195;PLN001;44112;;0.00
C267672;PLN004;44112;44477;0.00
C358516;PLN006;44112;44477;0.00
C360006;PLN006;44112;44477;0.00
C401086;PLN003;44112;44477;0.00
C184724;PLN004;44143;44508;0.00
C208130;PLN005;44143;44508;0.00
C304071;PLN004;44143;44508;0.01
C448720;PLN006;44143;44508;0.07
C320527;PLN001;44173;;0.00
C299301;PLN001;44056;;0.07
C306895;PLN006;44056;44421;0.00
C337129;PLN006;44056;44421;0.00
C363737;PLN003;44056;44421;0.00
C419045;PLN002;44056;;0.00
C124849;PLN005;44057;44422;0.00
C25262;PLN001;44057;;0.08
C307737;PLN003;44057;44422;0.00
C102256;PLN003;44058;44423;0.00
C290023;PLN004;44058;44423;0.00
C307655;PLN005;44058;44423;0.00
C374257;PLN005;44058;44423;0.00
C379392;PLN004;44058;44423;0.00
C393984;PLN004;44058;44423;0.00
C396103;PLN006;44058;44423;0.00
C441111;PLN004;44058;44423;0.00
C114751;PLN003;44059;44424;0.00
C169942;PLN003;44059;44424;0.00
C264210;PLN004;44059;44424;0.00
C366861;PLN005;44059;44424;0.10
C371117;PLN005;44059;44424;0.00
C391926;PLN004;44059;44424;0.00
C407511;PLN003;44059;44424;0.00
C138484;PLN005;44060;44425;0.00
C289638;PLN006;44060;44425;0.00
C196289;PLN003;44061;44426;0.03
C313591;PLN006;44061;44426;0.00
C125454;PLN002;44062;;0.00
C227399;PLN006;44062;44427;0.00
C236430;PLN004;44062;44427;0.00
C239767;PLN004;44062;44427;0.00
C115716;PLN002;44063;;0.00
C254465;PLN001;44063;;0.02
C289638;PLN001;44063;;0.00
C31687;PLN003;44063;44428;0.00
C419870;PLN003;44063;44428;0.00
C435710;PLN003;44063;44428;0.00
C147441;PLN002;44064;;0.00
C192224;PLN002;44064;;0.00
C309297;PLN005;44064;44429;0.00
C351082;PLN003;44064;44429;0.00
C457108;PLN006;44065;44430;0.00
C148919;PLN004;44066;44431;0.00
C163624;PLN004;44066;44431;0.00
C192822;PLN003;44066;44431;0.00
C312315;PLN005;44066;44431;0.07
C423393;PLN003;44066;44431;0.00
C212721;PLN003;44067;44432;0.00
C206526;PLN004;44068;44433;0.00
C22645;PLN006;44068;44433;0.04
C426946;PLN003;44068;44433;0.04
C107595;PLN003;44069;44434;0.01
C174770;PLN005;44069;44434;0.00
C207406;PLN004;44069;44434;0.00
C225011;PLN006;44069;44434;0.00
C249231;PLN006;44069;44434;0.00
C288609;PLN006;44069;44434;0.00
C127867;PLN004;44070;44435;0.00
C148995;PLN003;44070;44435;0.00
C221222;PLN002;44070;;0.00
C375785;PLN004;44070;44435;0.05
C131434;PLN006;44071;44436;0.00
C25227;PLN002;44071;;0.00
C339624;PLN004;44071;44436;0.02
C128989;PLN001;44072;;0.07
C385425;PLN006;44072;44437;0.00
C118735;PLN005;44073;44438;0.00
C258744;PLN004;44073;44438;0.00
C308256;PLN001;44073;;0.00
C366413;PLN005;44073;44438;0.00
C416428;PLN004;44073;44438;0.00
C12028;PLN005;44074;44439;0.00
C19278;PLN002;44074;;0.07
C22556;PLN003;44074;44439;0.00
C35363;PLN005;44074;44439;0.02
C134558;PLN001;43839;;0.07
C293285;PLN003;43839;44205;0.00
C347970;PLN003;43839;44205;0.00
C219501;PLN001;43870;;0.02
C224394;PLN001;43870;;0.00
C240025;PLN004;43870;44236;0.04
C240920;PLN003;43899;44264;0.00
C252022;PLN004;43899;44264;0.00
C312436;PLN006;43899;44264;0.00
C187649;PLN001;43930;;0.00
C372512;PLN001;43930;;0.03
C43658;PLN002;43930;;0.00
C14750;PLN004;43991;44356;0.00
C281334;PLN001;43991;;0.00
C29610;PLN006;43991;44356;0.00
C458163;PLN006;43991;44356;0.00
C311743;PLN005;44021;44386;0.00
C17170;PLN001;44052;;0.00
C22556;PLN002;44052;;0.00
C226997;PLN003;44052;44417;0.00
C284376;PLN003;44052;44417;0.00
C309324;PLN001;44052;;0.00
C427722;PLN005;44052;44417;0.00
C139423;PLN001;44083;;0.09
C151207;PLN004;44083;44448;0.00
C186256;PLN005;44083;44448;0.00
C234071;PLN001;44083;;0.00
C257274;PLN002;44083;;0.00
C300675;PLN004;44083;44448;0.09
C125652;PLN002;44113;;0.01
C215995;PLN002;44113;;0.00
C23099;PLN001;44113;;0.00
C273409;PLN001;44113;;0.10
C282765;PLN003;44113;44478;0.00
C307625;PLN004;44113;44478;0.00
C325057;PLN002;44113;;0.00
C298341;PLN003;44144;44509;0.00
C298558;PLN004;44144;44509;0.00
C417558;PLN001;44144;;0.00
C129228;PLN003;44174;44539;0.00
C160520;PLN004;44174;44539;0.00
C177419;PLN006;44174;44539;0.00
C202681;PLN004;44174;44539;0.00
C237505;PLN005;44174;44539;0.04
C231603;PLN001;44087;;0.00
C312812;PLN006;44087;44452;0.08
C325606;PLN003;44087;44452;0.00
C185343;PLN002;44088;;0.00
C222001;PLN001;44088;;0.00
C32072;PLN006;44088;44453;0.00
C17532;PLN005;44089;44454;0.00
C314197;PLN003;44089;44454;0.00
C441961;PLN006;44089;44454;0.00
C131178;PLN006;44090;44455;0.00
C139295;PLN006;44090;44455;0.00
C152057;PLN001;44090;;0.00
C440993;PLN001;44090;;0.00
C138196;PLN003;44091;44456;0.00
C286967;PLN003;44091;44456;0.00
C315564;PLN004;44091;44456;0.10
C377193;PLN004;44091;44456;0.00
C339134;PLN006;44092;44457;0.00
C36927;PLN004;44092;44457;0.00
C110048;PLN005;44093;44458;0.00
C189173;PLN001;44093;;0.00
C322612;PLN006;44093;44458;0.09
C353354;PLN002;44094;;0.06
C433479;PLN004;44094;44459;0.00
C15437;PLN003;44096;44461;0.03
C162976;PLN002;44096;;0.00
C20874;PLN004;44096;44461;0.00
C219929;PLN003;44096;44461;0.00
C360983;PLN004;44096;44461;0.00
C212319;PLN005;44097;44462;0.00
C275690;PLN002;44097;;0.00
C362183;PLN001;44097;;0.00
C39831;PLN006;44097;44462;0.00
C404273;PLN003;44097;44462;0.00
C454090;PLN006;44097;44462;0.00
C24502;PLN005;44098;44463;0.00
C261725;PLN005;44098;44463;0.00
C397652;PLN004;44098;44463;0.00
C125652;PLN004;44099;44464;0.00
C132263;PLN001;44099;;0.00
C346230;PLN006;44099;44464;0.00
C125650;PLN003;44100;44465;0.00
C169581;PLN003;44100;44465;0.06
C278148;PLN004;44100;44465;0.00
C290775;PLN003;44100;44465;0.00
C212264;PLN005;44101;44466;0.05
C213606;PLN006;44101;44466;0.00
C341217;PLN005;44101;44466;0.00
C397927;PLN004;44101;44466;0.00
C412736;PLN002;44101;;0.00
C433128;PLN005;44101;44466;0.09
C239482;PLN001;44102;;0.00
C248348;PLN006;44102;44467;0.00
C260887;PLN005;44102;44467;0.00
C273361;PLN002;44102;;0.00
C29625;PLN004;44102;44467;0.00
C403188;PLN004;44102;44467;0.00
C420377;PLN003;44102;44467;0.00
C434993;PLN005;44102;44467;0.00
C416970;PLN001;44103;;0.06
C131476;PLN001;44104;;0.00
C347204;PLN005;44104;44469;0.00
C201397;PLN001;43840;;0.00
C285142;PLN005;43840;44206;0.00
C311125;PLN004;43840;44206;0.00
C41206;PLN004;43840;44206;0.05
C195026;PLN006;43871;44237;0.00
C328423;PLN004;43871;44237;0.00
C401285;PLN003;43871;44237;0.00
C426068;PLN003;43871;44237;0.09
C10617;PLN004;43900;44265;0.00
C126039;PLN003;43900;44265;0.00
C176898;PLN006;43900;44265;0.00
C2902;PLN005;43900;44265;0.00
C295162;PLN003;43900;44265;0.00
C433928;PLN003;43900;44265;0.00
C192886;PLN003;43931;44296;0.00
C409928;PLN005;43931;44296;0.00
C430709;PLN003;43931;44296;0.00
C137751;PLN002;43961;;0.00
C169281;PLN002;43961;;0.00
C250658;PLN006;43961;44326;0.00
C413569;PLN004;43961;44326;0.00
C142736;PLN006;43992;44357;0.00
C313444;PLN006;43992;44357;0.00
C430901;PLN002;43992;;0.00
C187628;PLN004;44022;44387;0.00
C272187;PLN004;44022;44387;0.00
C399462;PLN006;44022;44387;0.00
C16759;PLN002;44053;;0.00
C189805;PLN004;44053;44418;0.00
C251688;PLN002;44053;;0.00
C278390;PLN004;44053;44418;0.00
C381601;PLN002;44053;;0.00
C290931;PLN003;44084;44449;0.00
C332203;PLN001;44114;;0.00
C380834;PLN005;44114;44479;0.00
C15685;PLN001;44145;;0.00
C203151;PLN003;44145;44510;0.00
C302959;PLN004;44145;44510;0.00
C167811;PLN006;44117;44482;0.00
C22329;PLN002;44117;;0.00
C399532;PLN004;44117;44482;0.00
C401363;PLN001;44117;;0.00
C449812;PLN004;44118;44483;0.00
C122923;PLN003;44119;44484;0.00
C316793;PLN002;44120;;0.07
C405736;PLN005;44120;44485;0.00
C455160;PLN001;44120;;0.00
C15160;PLN004;44121;44486;0.00
C125931;PLN002;44122;;0.00
C192224;PLN004;44122;44487;0.00
C195005;PLN004;44122;44487;0.03
C436050;PLN001;44122;;0.09
C447418;PLN004;44122;44487;0.00
C334673;PLN002;44123;;0.00
C138955;PLN005;44124;44489;0.00
C271149;PLN003;44124;44489;0.00
C234169;PLN001;44125;;0.00
C242096;PLN001;44125;;0.00
C280217;PLN001;44125;;0.00
